Rad (kpc),Vobs (km/s),errV (km/s)
0.057737096077336736,1.4877531298509745,1.7204069703665947
0.10723649843952428,3.8458064627564124,1.587778058153532
0.14927700007728353,5.909919450256285,1.30266327476926
0.19283708794332435,8.235247046538003,1.107670273026846
0.23690807282053444,8.791867884672891,1.017110289475533
0.2790086261662218,9.238523118246666,0.9829073559280244
0.32088248691188564,9.467104497797477,0.8835333933674809
0.3638697923431562,9.610525399447292,0.8251769142882327
0.40747813278742034,10.434833968809986,0.765601454453892
0.45066710704991836,11.036485781793838,0.7544127407951314
0.49331419639855395,10.81183196842377,0.7123704686789114
0.5364185858215461,10.315748022013006,0.6795810840194659
0.5796249607352721,10.207290797760967,0.6494031131270637
0.6229572299488451,10.488428825955635,0.6343445061620615
0.6655746741411698,10.317799748776977,0.6158843352672455
0.7085903943227002,10.587875970395693,0.5896795604453664
0.7519423814570759,10.602100579477058,0.569977685114787
0.7948718033561121,10.760322798469769,0.5637607498991984
0.8377705922141644,10.919334423144194,0.5434128048603095
0.880803402748379,11.264696233793307,0.5324551781530863
0.924001559791497,11.154718093238861,0.5179049346727571
0.9669149336367119,11.73430037553356,0.5146837264549632
1.0104162760620843,11.243975738697333,0.4897306242019618
1.053404707916037,10.98605743075833,0.491416626979531
1.096194694807946,11.940358460399718,0.4805064873978179
1.1391478583713925,11.997406134317878,0.48182712649058357
