Rad (kpc),Vobs (km/s),errV (km/s)
0.0673130060515274,2.7252321806006274,6.513042949728655
0.1597129524834631,6.3637059684793575,3.8477711110660002
0.2622510072416723,9.562540264904165,2.9811575328893976
0.3670673640742739,12.66029167348155,2.479660091564559
0.47209619982137613,17.08641085110744,2.2060028051785157
0.5769413860230113,20.73736260004753,1.9888935383609605
0.6816707781537978,23.80516842928273,1.8430218845118265
0.7864331143847956,25.453107943202472,1.7029371635041393
0.8914079429563466,26.413176775233858,1.6034247136931299
0.9963492140003206,27.05854621175464,1.517301393945022
1.1009538304104163,27.523348171287022,1.449466729507145
1.2055996714194122,27.903817145362943,1.378938815965567
1.310725135293861,28.408259126225353,1.3186243910195912
1.415653901699265,28.84067757974661,1.2759365590322873
1.520436255172599,30.724060414376165,1.226594306263842
1.6252306535991403,33.64280739059379,1.189855019792599
1.7301975598254418,35.68274279290768,1.1490256422703933
1.8351879020170672,37.410699055070225,1.1189799817947987
1.93999445834582,38.41650062901465,1.0885476835973178
2.044765109621843,39.225537176294196,1.0592632261686374
2.1493785649386634,39.182373552230175,1.0351358923939549
2.2541480821010196,39.098515727497414,1.0088904316048792
2.3593424071057587,38.829528071922276,0.9830342146301602
2.464417950619651,38.984035479465284,0.9645601943480014
2.5693175411623153,38.969157975110754,0.9442484676275423
2.6739254020412444,39.2725404136424,0.9298571209387431
2.778454553461685,39.776027814883804,0.9099745835669588
2.8834882431933635,38.29017425962757,0.8899300480253497
2.9883803725203237,36.677775487666686,0.8793564661345679
3.0933897772105747,35.06970481725511,0.8734049014523122
3.197889146080768,34.37875979478299,0.8616311909419186
3.3028115711984247,31.997175690574252,0.866583574589475
3.4075890468945396,25.810545343663687,0.8852319366421164
