Rad (kpc),Vobs (km/s),errV (km/s)
0.12077566841350633,11.356439930307834,4.531098333515438
0.2555254072425208,14.075170797178803,3.027932467890083
0.3860370306276311,27.09883572761383,2.520188344514939
0.511315664679972,40.15986436110374,2.3396990689382204
0.6393110557658249,41.55948356376688,1.9158548760849474
0.7704668722265956,41.68130792721075,1.7721800331425526
0.8983759712943501,46.44274506474019,1.684018582219118
1.0247947807191997,51.5778000535238,1.550458838825501
1.1532142241453367,52.80026246003793,1.452659029500996
1.2832026555922866,53.948187648339825,1.3741092737242373
1.4107675064184135,56.08190722748648,1.3368309542097965
1.539610459788899,55.98790684696835,1.2423883199403076
1.6696771885299628,56.10559304682081,1.2174711678979182
1.7985045252101228,55.878317798529864,1.1908230384088454
1.9263506560162633,59.23567183056673,1.1408690947522195
2.0556087043932187,59.80652499723903,1.1025653319719602
2.1846896898041184,58.596916639775294,1.0750401633498743
2.3125155577636844,63.287494349364096,1.033804803327804
