Rad (kpc),Vobs (km/s),errV (km/s)
0.10509566613090533,7.034142069551436,5.592600913376666
0.2026461204034882,24.90121616524923,4.173805133824882
0.2935489573618378,30.35643948807009,3.4881332909750506
0.38393206976132216,32.980319340083454,3.00904219215892
0.47589358167530754,35.920010170815196,2.707889662158126
0.5665350694631966,38.819019588851496,2.5086622434584442
0.6591530667632107,43.37122332885146,2.2895300485601537
0.7528712834330684,49.10852634734162,2.1510738650310137
0.8465595469367493,54.10151780811897,1.9927869411621546
0.9401063382321692,58.80273370998808,1.8981251816534976
1.0331015927648401,63.321805170648645,1.8325912367571904
1.1250385923179784,68.62206948851468,1.7553635731006385
1.2168967193753817,70.1867695318758,1.6941408229156238
1.309748800459377,69.96136739933418,1.6265097461551752
1.4030701038430389,70.2168412318226,1.5644705256672025
1.4960116727748287,69.17443753456033,1.5178490107596547
1.5875858378273657,70.53427468401833,1.495301868642898
1.6791447563571538,71.2659627531275,1.4388283969918736
1.7713974318195533,68.74891833509734,1.4024334987865401
1.8649238548968892,73.50225296674252,1.347908387385864
1.9594615561817692,72.71395526344516,1.3316307306135828
2.0521937896049276,73.68264148227975,1.3037965286250293
2.1442352887872067,71.98039873228055,1.2728186699730324
2.236365367130214,72.35856379555152,1.2548453422561332
2.3293045238904684,71.70076708023453,1.2145832908461642
2.422078917861777,70.25638159682609,1.200338770405626
2.5147710342322402,67.65140924720778,1.182072572814823
2.607255773092424,66.05335747769577,1.159881090856979
2.7001118927288834,68.67922809890581,1.1441253291381996
2.792518708249916,63.86125887711098,1.1193874180079901
2.8851865600439277,63.86637228495234,1.100129402214727
2.9782220589500468,63.910239145828385,1.0834251646761694
3.071472972142093,66.38900307784297,1.071931238782994
3.164044504149967,59.20131220446695,1.0532486045508211
3.2573977031621695,60.01792881733872,1.0406062546381019
3.3495774571437975,63.6823229337847,1.0288861255959623
3.4419379840160187,68.38101630109077,1.03204741960754
3.5344612651459406,67.75096373278807,1.052800411732257
