Rad (kpc),Vobs (km/s),errV (km/s)
0.013043272280838005,21.971168672858756,3.439689436561775
0.024931397594214005,27.99023225449961,3.0594047278322773
0.03480497219555193,32.39112789644124,2.6072018333791225
0.04499043091636805,-12.68219726789569,2.1998031910135274
0.05509624663736686,-10.251715292120478,2.097915089940924
0.06484737097401211,-22.140002422618718,1.9927199586567095
0.07480036588851002,-6.153745172027848,1.785562777861734
0.08485277585025199,-0.8031410288349442,1.6125246913604594
0.09477017691150512,6.0116079304114045,1.530463656118478
0.10474418754109495,22.671189826011627,1.468212211832062
0.1146560680474293,21.417537842721078,1.4283943925071134
0.12454545646663093,17.183467498336903,1.3326481478795722
0.1348194885965293,22.78358113034787,1.2614176052023554
0.14490856582609649,19.769697778240978,1.2695800014613448
0.15469373787483526,19.019717704990857,1.197874250346337
0.16455141479144691,13.724225399327649,1.2065700952967526
0.1745618659120958,6.009123757998593,1.1241508408224925
0.18473493019804393,8.763352992470546,1.1218441838240376
0.19472184026170342,5.988149430995953,1.1055265021871716
0.20468628623793994,15.932799573001647,1.1165940770077796
0.21461006696452553,6.293727859752886,1.0316721321633306
0.2246488176366361,12.389034512566333,0.9955067638138004
0.2347114371146815,8.275533186158635,0.9955627396111771
0.24465454568418554,2.473275092878956,0.9745970124775724
0.25447161065828666,4.331744917172383,0.9776546050039153
0.26440372683193564,12.70569895993728,0.9207779686373077
0.2745116358054883,16.14925681973884,0.9103765169676326
0.284551269642369,16.912640906904176,0.9088956020976993
0.29453154631319156,19.153145910559772,0.8795912704980643
0.30442482050378655,20.832104194903945,0.886940330654789
0.31442381357201726,15.004997107485472,0.8374035812142608
0.3244567875669711,14.635377745925492,0.8419902666858848
0.3344845250022659,14.995283990605362,0.8157050325305194
0.34452557604008527,18.513281739040636,0.8124545811143171
0.3543976475345413,20.205405565751025,0.7994723167381395
0.3644557724759381,24.050237018994384,0.7736252955280026
0.3745084779928333,22.143947443075138,0.770569020326748
0.3844513792825746,20.008001141936965,0.7603947071083466
0.39429714818257466,19.154479913207904,0.7644425202861739
0.4042303131298121,22.96913999342629,0.7352012838515795
0.41433987030101344,24.85295677171244,0.7286988168588487
0.42439067828821486,24.435431918580935,0.721955882735226
0.4344264002933191,23.456870165084773,0.7226441089876009
0.44425918143541776,25.33291236377157,0.7210113229172042
0.454231887457551,24.258010241051785,0.6921519689905042
0.4643089395397901,28.415589751964458,0.6958989022066642
0.47433273207605114,27.921626677734107,0.6785366648307019
0.484323168437739,30.437977810553743,0.6855011507244856
0.4942424928003873,29.03321442259406,0.6706800733506049
0.5042624009441661,31.503815246465756,0.6655168945735048
0.5142680919024367,32.87743440995668,0.6570175483426943
0.5243510742396219,33.741584937161825,0.6497827066909407
0.5342967336184617,33.097796867871146,0.6518642748273249
0.5442164139976775,29.96953079306793,0.6395278465681791
0.5542344482602891,35.988610832394826,0.6323611050390295
