Rad (kpc),Vobs (km/s),errV (km/s)
0.07640912299959447,7.911215092174017,6.945882272795308
0.15448424335072833,23.307878936079188,5.258611050407238
0.22691246153802855,37.91395117943741,4.335840852710739
0.30020254871082297,50.89951856804939,3.6502550090816546
0.3745181331382492,56.61053477357894,3.346650613495602
0.4492040778886703,64.02570008635814,3.0234192494610808
0.5239458100484896,71.93310191984659,2.81670096654053
0.5973449129927514,72.7443434850949,2.6455332372061386
0.6700855348353789,70.82446986396765,2.498720917187283
0.7441288657841009,77.94487127319104,2.381014673271286
0.8178198218391609,65.47178190621749,2.271482781323322
0.8909822662486354,68.61435133007689,2.1723184787876497
0.965306112367398,69.12690021407869,2.1047713209301464
1.040575602867012,66.49532916119597,1.9912632151239713
1.1159468775132377,75.47477564901449,1.960923497883877
1.190602344737781,65.54980992008214,1.9245312744270218
1.2654712032300546,73.76030149530725,1.8247314219573614
1.3403077992448795,63.96418677514404,1.7577951279062596
1.415626762662733,73.34473885675204,1.700591224627245
1.4897501628737873,85.86139915682475,1.7531800198893535
1.5636954089350115,82.30638161005993,1.7414214878007537
1.6376515042009707,90.08673462732997,1.7956987945398277
1.7124757385183116,98.63110117596803,1.8480233871364997
