Rad (kpc),Vobs (km/s),errV (km/s)
0.15293345529518762,-0.25566626345957477,3.685003640402462
0.30467627276391485,6.571487176067449,3.0297191401207337
0.444880482384422,10.32134552656312,2.3964752283275503
0.5862780155257221,11.955075713858436,2.1109509233490185
0.7275110818504994,12.171206190502463,1.8880122322844537
0.8667563026817227,14.322898775323608,1.7681743785589883
1.0067087146234706,17.726389279266943,1.5962447588454307
1.1492349504850499,19.011637036511114,1.4875264671482762
1.292353787887084,20.19791494969703,1.3982350788735
1.4327554215580298,16.041639887616462,1.376919571092425
1.5707360923871794,18.59752191432434,1.3012479003394928
1.7111861345359578,23.06908125126042,1.2240903917597943
1.8528560714754614,27.911767476040087,1.188775383102843
1.9951012842527158,29.608657087677226,1.1355188255417212
2.136910501074879,30.08558090761102,1.1079466453898659
2.2784584627463995,30.256794980849516,1.073771306095307
2.4210453475442306,31.87552062892317,1.0143510304520853
2.5634898788969154,34.94062133834569,1.0181082725179362
2.7024846026978926,35.33830670853325,0.997983346378461
2.84213194822933,36.248694695628494,0.9624538547786844
2.983935268862153,36.20729644139187,0.9215605639635365
3.12703212995055,36.97412543334787,0.8997500399993623
3.2681574272723757,37.748048842554184,0.9061225678325914
3.4086537749621506,39.60234425122507,0.8717659403051388
3.549784527152318,41.776363709328336,0.8679118294702087
3.690613405692268,40.95217488123047,0.8417195895404321
3.831273120860934,38.53687877438571,0.8446419404423934
3.97270543474534,39.650648158618125,0.8056365877718589
4.114362706977395,40.91629251142804,0.8013860340053212
4.256400900148363,40.44698436832372,0.7773293682556139
4.399470200782921,39.71135283247832,0.7624301069162566
4.540650398858639,40.43686218919928,0.7625757046012446
4.68043718920216,41.116236936231424,0.753313880987019
4.820442533092322,42.51825709123396,0.7384215651620084
4.96172968027887,42.84200222954078,0.7173704228691509
5.10286446575751,44.64559419819083,0.7167855782752435
5.244834720861521,44.38798442305742,0.698842759140511
5.386151604226841,44.29143223982232,0.703373710484175
5.528085290090755,46.04085387449958,0.6775564336780117
5.670318546250092,43.78272393137658,0.6825756322253792
5.811291266947096,42.921224929711094,0.6704588062230428
5.9521737905595025,44.742367132949695,0.6651592134345475
6.093439077858651,45.26919055029764,0.669876348895327
6.2351317982787045,44.55247180482439,0.6902273924946278
6.376704824148452,45.28469997501822,0.7220187073401622
6.518048722052949,48.18043030977642,0.7293135298643099
6.6567229222150495,46.751266232645,0.7435760903493922
6.797082049721885,47.541568968702,0.774315320623188
6.938638486349934,49.28454365494214,0.8201308383700155
7.079507046206621,48.64842936630774,0.958676436535364
7.223124006364826,51.632085455545855,1.163455890173497
7.366049151863533,51.07389597003159,1.3126557752062111
