Rad (kpc),Vobs (km/s),errV (km/s)
0.07946192410360668,-0.38100220828416376,3.069760626433709
0.14871835598486632,4.572814652948901,2.777457867098494
0.2057774963243603,5.5695183476693355,2.374702231374994
0.25988296221781626,7.6870105434833915,2.210380414642201
0.3170727339318944,8.714291726506431,1.8856295600462405
0.3753027061334661,9.037969790610788,1.7404058471118893
0.43216624670877624,9.228022764594648,1.683920179365573
0.4887776167328339,8.54391456661854,1.5186225114494796
0.5464362144143907,9.197124571665755,1.4888626678178456
0.6016750950022178,9.760818151992078,1.3942065082242536
0.6599442780234154,9.231326734888576,1.3022202311912847
0.7175972031470317,8.332648927207,1.280147208373955
0.7745154015175866,9.898563707169153,1.2291892683429826
0.8316408300796417,12.385361249626502,1.1727946640676545
0.8891525344092054,14.49163538988262,1.1535340250308557
0.9450997579378718,14.51319861371309,1.1144988613573081
1.0022388809579028,16.35501446807475,1.0763563508954777
1.0594341163880994,17.14057076746405,1.050459269200603
1.1161739150243235,18.499009634008367,1.0245275355323127
1.1735811658232567,20.231707329403953,0.9867057626180019
1.2305583501222979,22.28944406572667,0.9866184280344198
1.2874218193982818,23.928127563983494,0.9481985095450738
1.3449727040360129,24.700003958530637,0.9142522098288486
1.4025857526769794,25.9010585911476,0.9223863023311052
1.4590703103769402,27.469573021086156,0.8936359957708797
1.5172883802916457,29.476713126607006,0.861395654607178
1.5742400031151174,31.517574075793156,0.8684197829676072
1.6312687811914888,33.442017533840705,0.8440007090559016
1.687801223317078,33.354885655155236,0.8363314490712871
1.745238049213005,33.523924203021,0.8152903613421366
1.8018987132914406,33.20688501584501,0.8059632637586618
1.8595323317769856,34.203253636405805,0.7870444292324672
1.9162852638988057,35.41319561421839,0.7868413235902825
1.973157809993545,36.14100944009888,0.7651127101633863
2.0302913783417305,35.8718162029059,0.754661458910533
2.0877922986958626,36.16711400685536,0.7499133030290542
2.144762360147324,36.52526945569864,0.7338721161462187
2.202387544438255,36.310324967457696,0.7207292305758484
2.25926099528147,37.821150611503995,0.7266078817335514
2.3161841397091627,39.45506943840348,0.7025749702101195
2.3735628735045893,40.92144527185283,0.7021358756627158
2.4306303678748282,40.10820631702454,0.6954788973635003
2.487416549151758,40.01591091901335,0.6855256159402809
2.5443826376183094,40.953663299379365,0.6767580822411794
