Rad (kpc),Vobs (km/s),errV (km/s)
0.028356965005070914,0.8402238927540587,3.463387571999807
0.06746641446977104,4.5651311267373735,1.8986216320235028
0.11048846428016251,7.443963048680024,1.4623543270323112
0.15386945041838798,9.856285959474423,1.2368737543536767
0.19735905235305679,11.669594581283539,1.095444105253055
0.24088675475161608,13.042674045775888,0.9952447378703622
0.2842415076011452,14.278612097074305,0.9195632701494612
0.32752806891801955,15.578456644947554,0.8500664242927921
0.370840040258483,16.609921771803542,0.803838541247638
0.4141782247726039,17.27107217969431,0.7542957891197242
0.4579683161144957,17.435569823766947,0.7170600484629815
0.5019096238600942,17.12678063208659,0.6846555864900832
0.5455345870169839,17.479694041292,0.659828776928212
0.5891149098303404,17.75496975486801,0.632613470825721
0.6324785233814602,18.279432679125584,0.6151101490748196
0.6760092533651155,19.355285722807583,0.5900422323945133
0.719764375427838,19.707670095143726,0.5742705435321594
0.7634041226709412,19.25175917580744,0.5566189560345577
0.8069643783147137,18.69312236254575,0.5425629614211892
0.8505026731947702,19.076454041393713,0.5258968402579689
0.8941074704022274,18.827482473669644,0.5154101326869603
0.9376787116706142,18.69699786444183,0.5039893119205018
0.9813912780640003,19.319071076050204,0.4896659862093876
1.0250705959726245,19.45924167124564,0.47945036960590137
1.0685952429741699,19.84339630998858,0.471063797399459
1.1121602890512,19.656030600580454,0.46088346436042826
1.1557933961036027,19.22471307008148,0.45298165726227707
1.199362606166138,19.065852818434696,0.4450843343322607
1.2428847130619651,19.611676587939776,0.43635502384570213
1.2863881075945103,19.55171271551318,0.42987482131988686
1.3300242380817329,19.230313126818505,0.42062545366134424
1.3737656948293353,19.54703181748423,0.4151801274559207
1.4175385386789547,20.82664857914503,0.40733722222991625
1.4611635802288856,22.298330367913778,0.40332734973790163
1.5046773001280451,23.890244484530665,0.39628539098662413
1.5481694935741244,25.890403777264755,0.39194859928612324
1.5916578969835817,27.395961241278272,0.3867807590157597
1.6352680202527938,29.14160343038465,0.38037215060621377
1.679003439798951,30.883337158008317,0.37426571107425993
1.722686612469189,32.44239777273807,0.3706620757785631
1.7662637834229826,34.2575333602767,0.3652085373901677
1.8099049526362325,35.87877193060242,0.36189670718077366
1.8535835366808768,36.69465512195231,0.3572324011125201
1.8970907307649645,37.7191257579959,0.35450980986546626
1.9405811198869378,38.23873118325161,0.34855633464506897
