Rad (kpc),Vobs (km/s),errV (km/s)
0.17985472378566464,3.28847637341136,3.8053601527179444
0.3678128483435433,9.761383625671343,2.98556269032498
0.5376967519927581,15.591961302950798,2.506348313421009
0.7018106676909905,21.901307219066062,2.1707475954979665
0.8743179959554771,25.323916917326603,1.93090369945684
1.0485451617136228,30.524633374442693,1.7437404009813442
1.2145497131244534,30.805096985945745,1.6787503093241207
1.3831340403026,36.590421161335065,1.5540415182662144
1.5559803195851674,36.728847084506825,1.4240666897761132
1.7252834127293144,39.31517057564087,1.3896819736957269
1.8936084920150826,42.35674610709489,1.3372089983759001
2.0660636865930577,41.32889108494784,1.2464815689629263
2.236881341327765,46.11864588293593,1.1979045898964678
2.407341777747926,46.864425680463526,1.1867170395816384
2.578405028833294,48.970744515226805,1.1367288754098799
2.7466043336689525,48.16784266005038,1.0908040996895183
2.9169352602908605,50.499511730719945,1.0557641496955643
3.088023935676678,50.018201408404366,1.0466735343532099
3.25677135739392,52.707282536679514,0.9950117447091222
3.428169181869701,55.67089400349387,0.9786862237110584
3.600212128819299,56.588310782114895,0.9558767212574844
3.768262965382392,55.36839716331974,0.9380059081831615
3.937642650510282,56.90270571501564,0.911980342147526
4.109932747916688,57.93414710560577,0.8930435352116086
4.279495106122195,56.994060564576905,0.8725220547700988
4.449379920406559,59.075388052341005,0.8606099435661929
4.621742242796479,58.839093783162575,0.8478433618929622
4.792062205095936,59.77847168865548,0.8287069531320864
4.962508569599344,59.78148042734826,0.8146780100137198
5.134158790081248,60.356720637355586,0.8077344042598404
5.303422704139094,57.82755280215066,0.7941819158806526
