Rad (kpc),Vobs (km/s),errV (km/s)
0.13830864070738108,1.9949754303119227,4.554525878414645
0.28516760787110174,3.605364188187478,3.537229893808458
0.43084041682096913,5.65496312911392,2.6003081943181963
0.583334877207961,15.425241908231133,2.2662604210250743
0.733641664171218,15.942304868051899,2.0777631181289546
0.8860307963626298,20.610267820348504,1.814942950267257
1.040109943299212,21.244499291757307,1.722990215187858
1.1922172749475664,23.16894024959833,1.573220002807559
1.3445149863130637,25.719313873308934,1.5112831649147895
1.495189533013377,27.9871080200579,1.4167496626178342
1.6471801286877528,28.764315717425543,1.3527869443657126
1.7995353281989923,29.774766219822247,1.3038611262270787
1.9532768067384907,31.984568348829658,1.227322330090083
2.1066940857495196,35.65809610699099,1.2013383311597274
2.257392769226132,37.18158436295546,1.1638400121324042
2.4097925065282713,34.95079299834636,1.1211591521992452
2.5614943285065985,35.5807812680008,1.099076754851911
2.7137966697467224,34.57087346227355,1.0535215131889395
2.867029383309134,34.64302310506611,1.0424205761623837
3.0190148785154225,36.49982148361791,0.9911567702328937
3.172857882020001,36.14340654478232,0.9735053712719542
3.3242286832028007,37.4742749870255,0.9727034367115164
3.47575880728011,35.182479575170596,0.9207982862156201
3.627651002871625,36.40528343696319,0.9281758120411692
3.779706480045349,33.704399292419104,0.8927812267796582
3.9342214242338143,33.038576910744766,0.881699270567779
4.086299775406829,33.57918366272879,0.8766203330457366
